sample_id,mode,prompt,source_image_path,edge_path,generated_path,canny_mse,clip_similarity
000000278705__000000165500,tau_0p25,Three bears walking in an embankment with a forest in the background.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000165500.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000278705.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000278705__000000165500.png,0.26324462890625,0.8072014451026917
000000278705__000000165500,tau_0p4,Three bears walking in an embankment with a forest in the background.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000165500.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000278705.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000278705__000000165500.png,0.2616539001464844,0.7875397801399231
000000278705__000000165500,tau_0p5,Three bears walking in an embankment with a forest in the background.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000165500.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000278705.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000278705__000000165500.png,0.23956298828125,0.7208048105239868
000000278705__000000165500,tau_0p6,Three bears walking in an embankment with a forest in the background.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000165500.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000278705.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000278705__000000165500.png,0.19956588745117188,0.585464358329773
000000278705__000000165500,tau_0p75,Three bears walking in an embankment with a forest in the background.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000165500.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000278705.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000278705__000000165500.png,0.19515228271484375,0.5629299879074097
000000279714__000000136915,naive_combined,A man looking down at a baseball bat that he is holding in his hands,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000136915.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000279714.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000279714__000000136915.png,0.03610992431640625,0.4715062379837036
000000279714__000000136915,tau_0p25,A man looking down at a baseball bat that he is holding in his hands,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000136915.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000279714.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000279714__000000136915.png,0.1078338623046875,0.7093075513839722
000000279714__000000136915,tau_0p4,A man looking down at a baseball bat that he is holding in his hands,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000136915.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000279714.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000279714__000000136915.png,0.05866241455078125,0.544030487537384
000000279714__000000136915,tau_0p5,A man looking down at a baseball bat that he is holding in his hands,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000136915.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000279714.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000279714__000000136915.png,0.060237884521484375,0.41185981035232544
000000279714__000000136915,tau_0p6,A man looking down at a baseball bat that he is holding in his hands,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000136915.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000279714.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000279714__000000136915.png,0.038127899169921875,0.42009007930755615
000000279714__000000136915,tau_0p75,A man looking down at a baseball bat that he is holding in his hands,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000136915.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000279714.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000279714__000000136915.png,0.03826904296875,0.3382761776447296
000000283785__000000073533,naive_combined,Two young boys sitting on a bench texting on their cell phones.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000073533.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000283785.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000283785__000000073533.png,0.15877151489257812,0.7028999924659729
000000283785__000000073533,tau_0p25,Two young boys sitting on a bench texting on their cell phones.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000073533.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000283785.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000283785__000000073533.png,0.18340682983398438,0.8910980224609375
000000283785__000000073533,tau_0p4,Two young boys sitting on a bench texting on their cell phones.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000073533.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000283785.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000283785__000000073533.png,0.22199630737304688,0.7595641613006592
000000283785__000000073533,tau_0p5,Two young boys sitting on a bench texting on their cell phones.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000073533.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000283785.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000283785__000000073533.png,0.22316360473632812,0.8377392292022705
000000283785__000000073533,tau_0p6,Two young boys sitting on a bench texting on their cell phones.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000073533.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000283785.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000283785__000000073533.png,0.21054458618164062,0.7007508277893066
000000283785__000000073533,tau_0p75,Two young boys sitting on a bench texting on their cell phones.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000073533.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000283785.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000283785__000000073533.png,0.21068572998046875,0.5892763733863831
000000289417__000000241602,naive_combined,"A bathroom with a spa tub, sink, toilet, yellow stripes on the floor, and flower decorations on the walls.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000241602.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000289417.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000289417__000000241602.png,0.06342315673828125,0.7186391949653625
000000289417__000000241602,tau_0p25,"A bathroom with a spa tub, sink, toilet, yellow stripes on the floor, and flower decorations on the walls.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000241602.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000289417.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000289417__000000241602.png,0.12086868286132812,0.8544449806213379
000000289417__000000241602,tau_0p4,"A bathroom with a spa tub, sink, toilet, yellow stripes on the floor, and flower decorations on the walls.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000241602.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000289417.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000289417__000000241602.png,0.09426498413085938,0.8243698477745056
000000289417__000000241602,tau_0p5,"A bathroom with a spa tub, sink, toilet, yellow stripes on the floor, and flower decorations on the walls.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000241602.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000289417.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000289417__000000241602.png,0.086029052734375,0.7992799282073975
000000289417__000000241602,tau_0p6,"A bathroom with a spa tub, sink, toilet, yellow stripes on the floor, and flower decorations on the walls.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000241602.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000289417.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000289417__000000241602.png,0.08041763305664062,0.7563521862030029
000000289417__000000241602,tau_0p75,"A bathroom with a spa tub, sink, toilet, yellow stripes on the floor, and flower decorations on the walls.",C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000241602.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000289417.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000289417__000000241602.png,0.06531906127929688,0.7653207182884216
000000293200__000000500211,naive_combined,several beach umbrellas folded in front of a large house with lots of windows,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000500211.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000293200.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000293200__000000500211.png,0.17429733276367188,0.6505368947982788
000000293200__000000500211,tau_0p25,several beach umbrellas folded in front of a large house with lots of windows,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000500211.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000293200.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000293200__000000500211.png,0.19258499145507812,0.8333662748336792
000000293200__000000500211,tau_0p4,several beach umbrellas folded in front of a large house with lots of windows,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000500211.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000293200.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000293200__000000500211.png,0.2660865783691406,0.7658867835998535
000000293200__000000500211,tau_0p5,several beach umbrellas folded in front of a large house with lots of windows,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000500211.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000293200.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000293200__000000500211.png,0.2065582275390625,0.7931112051010132
000000293200__000000500211,tau_0p6,several beach umbrellas folded in front of a large house with lots of windows,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000500211.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000293200.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000293200__000000500211.png,0.19761276245117188,0.7891553044319153
000000293200__000000500211,tau_0p75,several beach umbrellas folded in front of a large house with lots of windows,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000500211.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000293200.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000293200__000000500211.png,0.216156005859375,0.6755241751670837
000000294695__000000167122,naive_combined,Night picture of a car parked and some parking lights in the distance.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000167122.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000294695.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000294695__000000167122.png,0.0853424072265625,0.6271554827690125
000000294695__000000167122,tau_0p25,Night picture of a car parked and some parking lights in the distance.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000167122.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000294695.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000294695__000000167122.png,0.14319610595703125,0.7535706758499146
000000294695__000000167122,tau_0p4,Night picture of a car parked and some parking lights in the distance.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000167122.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000294695.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000294695__000000167122.png,0.101959228515625,0.7536382675170898
000000294695__000000167122,tau_0p5,Night picture of a car parked and some parking lights in the distance.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000167122.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000294695.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000294695__000000167122.png,0.15462875366210938,0.7821438908576965
000000294695__000000167122,tau_0p6,Night picture of a car parked and some parking lights in the distance.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000167122.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000294695.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000294695__000000167122.png,0.09677505493164062,0.7173621654510498
000000294695__000000167122,tau_0p75,Night picture of a car parked and some parking lights in the distance.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000167122.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000294695.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000294695__000000167122.png,0.11140060424804688,0.6396668553352356
000000300039__000000294695,naive_combined,People on a beach with a colored windsock and American flag colored windsocks.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000294695.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000300039.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000300039__000000294695.png,0.05779266357421875,0.662666916847229
000000300039__000000294695,tau_0p25,People on a beach with a colored windsock and American flag colored windsocks.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000294695.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000300039.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000300039__000000294695.png,0.09808731079101562,0.7805715799331665
000000300039__000000294695,tau_0p4,People on a beach with a colored windsock and American flag colored windsocks.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000294695.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000300039.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000300039__000000294695.png,0.1212310791015625,0.7894566059112549
000000300039__000000294695,tau_0p5,People on a beach with a colored windsock and American flag colored windsocks.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000294695.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000300039.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000300039__000000294695.png,0.07957839965820312,0.7342624664306641
000000300039__000000294695,tau_0p6,People on a beach with a colored windsock and American flag colored windsocks.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000294695.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000300039.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000300039__000000294695.png,0.09304046630859375,0.7149442434310913
000000300039__000000294695,tau_0p75,People on a beach with a colored windsock and American flag colored windsocks.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000294695.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000300039.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000300039__000000294695.png,0.10442733764648438,0.6488291025161743
000000322610__000000464689,naive_combined,Concrete stairs lead to the double doors of the house.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000464689.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000322610.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000322610__000000464689.png,0.210357666015625,0.5461167693138123
000000322610__000000464689,tau_0p25,Concrete stairs lead to the double doors of the house.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000464689.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000322610.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000322610__000000464689.png,0.267425537109375,0.8232554197311401
000000322610__000000464689,tau_0p4,Concrete stairs lead to the double doors of the house.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000464689.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000322610.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000322610__000000464689.png,0.2564201354980469,0.8406460285186768
000000322610__000000464689,tau_0p5,Concrete stairs lead to the double doors of the house.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000464689.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000322610.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p5\images\000000322610__000000464689.png,0.249664306640625,0.6637702584266663
000000322610__000000464689,tau_0p6,Concrete stairs lead to the double doors of the house.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000464689.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000322610.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p6\images\000000322610__000000464689.png,0.27349853515625,0.7114819884300232
000000322610__000000464689,tau_0p75,Concrete stairs lead to the double doors of the house.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000464689.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000322610.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p75\images\000000322610__000000464689.png,0.2590789794921875,0.5362000465393066
000000322895__000000179141,naive_combined,Four people at a wooden table sitting around a box of pizza.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000179141.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000322895.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\naive_combined\images\000000322895__000000179141.png,0.0396728515625,0.4525355398654938
000000322895__000000179141,tau_0p25,Four people at a wooden table sitting around a box of pizza.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000179141.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000322895.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p25\images\000000322895__000000179141.png,0.1604461669921875,0.6899747848510742
000000322895__000000179141,tau_0p4,Four people at a wooden table sitting around a box of pizza.,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\images\000000179141.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\assets\data\coco2017_midway\edges\000000322895.png,C:\Users\hanfield\PROJECTS_C_DISK\CMU_Courses\10623_generative_ai\Project\outputs\combined_experiments\search_100_conflict\tau_0p4\images\000000322895__000000179141.png,0.1434173583984375,0.6990032196044922
